system:index,Aerosol Index,date,.geo
20221119T075640_20221119T083041,-1.2222261765148328,2022-11-19T07:56:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221120T073640_20221120T081229,-1.0288663266188565,2022-11-20T07:36:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221121T071640_20221121T075322,-0.7913193841373796,2022-11-21T07:16:35,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221121T085640_20221121T093310,,2022-11-21T08:56:35,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221122T083640_20221122T091506,-0.03963168766057583,2022-11-22T08:36:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221122T084140_20221122T091545,,2022-11-22T08:41:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221123T082109_20221123T085635,-0.5166741787942225,2022-11-23T08:21:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221124T080109_20221124T083727,-1.3631979389991609,2022-11-24T08:01:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221125T074109_20221125T081945,-0.9131914145685237,2022-11-25T07:41:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221126T072109_20221126T075926,0.10155879446637989,2022-11-26T07:21:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221126T072609_20221126T080055,0.3660902691881385,2022-11-26T07:26:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221126T090109_20221126T094041,,2022-11-26T09:01:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221127T070609_20221127T074047,,2022-11-27T07:06:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221127T084609_20221127T092200,0.1662959787929286,2022-11-27T08:46:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221128T082609_20221128T090250,-0.25634518070483703,2022-11-28T08:26:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221129T080609_20221129T084314,-0.3488696308751595,2022-11-29T08:06:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221130T074609_20221130T082544,-0.6053215872045804,2022-11-30T07:46:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221130T075109_20221130T082648,,2022-11-30T07:51:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221201T072609_20221201T080546,,2022-12-01T07:26:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221201T073109_20221201T080636,-0.25702265199550484,2022-12-01T07:31:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221202T071109_20221202T074647,-0.028682742546361634,2022-12-02T07:11:03,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221202T085109_20221202T092745,0.5497595341578138,2022-12-02T08:51:04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221203T083101_20221203T090944,-0.042859666147278305,2022-12-03T08:30:56,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221203T083601_20221203T091047,,2022-12-03T08:35:55,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221204T081100_20221204T085147,-0.7554196908299805,2022-12-04T08:10:55,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221204T081600_20221204T085330,-0.8386396640753332,2022-12-04T08:15:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221205T075600_20221205T083544,-0.6258182844151866,2022-12-05T07:55:55,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221206T073600_20221206T081418,-0.2773614447038688,2022-12-06T07:35:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221207T071600_20221207T075450,0.16226090230795784,2022-12-07T07:15:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221207T085600_20221207T093738,,2022-12-07T08:55:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221208T030600_20221208T040502_2,,2022-12-08T03:05:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221208T070100_20221208T073711,,2022-12-08T07:00:55,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221208T083600_20221208T091506,0.23953540408739585,2022-12-08T08:35:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221208T084100_20221208T091615,0.3180827542990713,2022-12-08T08:40:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221209T082100_20221209T085753,-0.33845364253846405,2022-12-09T08:20:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221209T111100_20221209T122141_1,,2022-12-09T11:10:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221210T080100_20221210T083846,-1.1921651224216667,2022-12-10T08:00:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221210T123600_20221210T133843_1,,2022-12-10T12:35:55,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221210T123600_20221210T133843_2,,2022-12-10T12:35:55,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221211T035100_20221211T045148_1,,2022-12-11T03:50:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221211T035100_20221211T045148_2,,2022-12-11T03:50:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221211T074100_20221211T081814,-1.4258548358393384,2022-12-11T07:40:55,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221212T072100_20221212T080104,,2022-12-12T07:20:55,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221212T072600_20221212T080216,-0.6143691666606552,2022-12-12T07:25:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221213T013100_20221213T023031_1,,2022-12-13T01:30:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221213T070600_20221213T074242,,2022-12-13T07:05:54,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221213T084432_20221213T100353,0.4510240690467574,2022-12-13T08:44:27,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221214T082405_20221214T090451,0.03507132968367663,2022-12-14T08:23:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221214T082905_20221214T090607,,2022-12-14T08:28:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221215T080905_20221215T084145,-0.944665513600308,2022-12-15T08:09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221216T074905_20221216T082247,-1.1678168086211258,2022-12-16T07:48:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221217T072905_20221217T080241,-0.6749605501839855,2022-12-17T07:29:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221218T031905_20221218T041638_2,,2022-12-18T03:18:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221218T070905_20221218T074512,0.03670103981965946,2022-12-18T07:09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221218T071405_20221218T074544,0.060231361687868815,2022-12-18T07:13:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221218T084905_20221218T092616,0.49828814018040773,2022-12-18T08:48:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221218T085405_20221218T092659,0.42703472854234464,2022-12-18T08:53:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221219T011905_20221219T021733_2,,2022-12-19T01:18:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221219T065405_20221219T072814,,2022-12-19T06:53:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221219T083405_20221219T090820,-0.1586830915473595,2022-12-19T08:33:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221220T081405_20221220T084646,-0.41888042587767615,2022-12-20T08:13:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221T075405_20221221T082906,-0.4860339303550786,2022-12-21T07:54:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221222T073405_20221222T081031,-0.49940866650401117,2022-12-22T07:33:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221222T073905_20221222T081138,,2022-12-22T07:38:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221223T071405_20221223T075133,,2022-12-23T07:14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221223T071905_20221223T075234,0.2999640723213208,2022-12-23T07:19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221223T085905_20221223T093146,,2022-12-23T08:58:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221223T133405_20221223T143323_1,,2022-12-23T13:34:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221223T133405_20221223T143323_2,,2022-12-23T13:34:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221224T065905_20221224T073551,,2022-12-24T06:58:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221224T083905_20221224T091347,0.1109761093533632,2022-12-24T08:38:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221224T163405_20221224T173329_2,,2022-12-24T16:33:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221225T081905_20221225T085441,-0.0463057172448678,2022-12-25T08:18:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221225T082405_20221225T085546,,2022-12-25T08:23:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226T022405_20221226T032729_1,,2022-12-26T02:24:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226T022405_20221226T032729_2,,2022-12-26T02:24:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226T022905_20221226T032755_1,,2022-12-26T02:29:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226T022905_20221226T032755_2,,2022-12-26T02:29:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226T040905_20221226T050623_1,,2022-12-26T04:08:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226T040905_20221226T050623_2,,2022-12-26T04:08:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226T075905_20221226T083540,-1.2045683681385937,2022-12-26T07:59:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226T080405_20221226T083634,,2022-12-26T08:04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226T105405_20221226T120028_1,,2022-12-26T10:54:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226T105405_20221226T120028_2,,2022-12-26T10:54:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226T123405_20221226T133739_1,,2022-12-26T12:34:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226T123405_20221226T133739_2,,2022-12-26T12:34:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221227T034905_20221227T044755_1,,2022-12-27T03:49:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221227T034905_20221227T044755_2,,2022-12-27T03:49:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221227T074405_20221227T081644,-0.792543841973503,2022-12-27T07:43:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221228T051405_20221228T061405_1,,2022-12-28T05:13:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221228T072405_20221228T075832,-0.5673268097304252,2022-12-28T07:23:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221229T070405_20221229T073917,,2022-12-29T07:03:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221229T084405_20221229T092019,0.19312093821667034,2022-12-29T08:43:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221229T084905_20221229T092210,,2022-12-29T08:48:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221230T082405_20221230T090041,-0.570659604406142,2022-12-30T08:23:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221230T082905_20221230T090119,,2022-12-30T08:28:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221230T125905_20221230T140229_1,,2022-12-30T12:59:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221230T125905_20221230T140229_2,,2022-12-30T12:59:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221231T080905_20221231T084229,-1.0164643992689284,2022-12-31T08:08:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230101T074905_20230101T082316,-1.3631388504351942,2023-01-01T07:49:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T072905_20230102T080446,-0.5883669135854237,2023-01-02T07:28:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T120405_20230102T130559_1,,2023-01-02T12:03:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T120405_20230102T130559_2,,2023-01-02T12:03:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T070905_20230103T074345,0.23755299111288788,2023-01-03T07:09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T071405_20230103T074433,0.2894614157139067,2023-01-03T07:14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T084905_20230103T092550,0.26968459622354646,2023-01-03T08:49:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T085405_20230103T092714,0.3274159944472732,2023-01-03T08:54:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T065405_20230104T072702,,2023-01-04T06:53:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T083405_20230104T090708,-0.3430155999875741,2023-01-04T08:33:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T144905_20230104T154934_1,,2023-01-04T14:48:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T144905_20230104T154934_2,,2023-01-04T14:48:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T081405_20230105T084651,-0.7364021815584167,2023-01-05T08:13:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T003905_20230106T014029_1,,2023-01-06T00:38:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T003905_20230106T014029_2,,2023-01-06T00:38:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T075405_20230106T082948,-1.0694529839475113,2023-01-06T07:53:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T140905_20230106T151104_1,,2023-01-06T14:08:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T140905_20230106T151104_2,,2023-01-06T14:08:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T015905_20230107T030145_1,,2023-01-07T01:58:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T015905_20230107T030145_2,,2023-01-07T01:58:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T073405_20230107T081047,-0.4818045013692499,2023-01-07T07:34:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T073905_20230107T081136,-0.45049799402140545,2023-01-07T07:39:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T102905_20230107T113551_1,,2023-01-07T10:28:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T102905_20230107T113551_2,,2023-01-07T10:28:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T050405_20230108T060425_1,,2023-01-08T05:03:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T050405_20230108T060425_2,,2023-01-08T05:03:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T071405_20230108T075046,,2023-01-08T07:13:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T071905_20230108T075151,0.18977340636531417,2023-01-08T07:18:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T085905_20230108T093137,,2023-01-08T08:59:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T133405_20230108T143339_1,,2023-01-08T13:33:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T133405_20230108T143339_2,,2023-01-08T13:33:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T234405_20230109T004702_1,,2023-01-08T23:43:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T234405_20230109T004702_2,,2023-01-08T23:43:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T044405_20230109T054415_1,,2023-01-09T04:43:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T044405_20230109T054415_2,,2023-01-09T04:43:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T065905_20230109T073407,,2023-01-09T06:58:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T083905_20230109T091310,0.0699399965434883,2023-01-09T08:38:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T113405_20230109T123738_1,,2023-01-09T11:33:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T113405_20230109T123738_2,,2023-01-09T11:33:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T081905_20230110T085511,-0.18631607207412276,2023-01-10T08:19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T082405_20230110T085622,,2023-01-10T08:23:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T093405_20230110T102811_1,,2023-01-10T09:33:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T093405_20230110T102811_2,,2023-01-10T09:33:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T143405_20230110T153517_1,,2023-01-10T14:33:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T143405_20230110T153517_2,,2023-01-10T14:33:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T161905_20230110T171424_1,,2023-01-10T16:18:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T161905_20230110T171424_2,,2023-01-10T16:18:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230111T022905_20230111T032726_1,,2023-01-11T02:28:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230111T022905_20230111T032726_2,,2023-01-11T02:28:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230111T075905_20230111T083545,-0.32505113335555746,2023-01-11T07:59:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230111T080405_20230111T083627,-0.5018326690829829,2023-01-11T08:04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230111T173905_20230111T183553_1,,2023-01-11T17:38:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230111T173905_20230111T183553_2,,2023-01-11T17:38:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230112T074405_20230112T081801,-0.5323543792729233,2023-01-12T07:43:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230113T050905_20230113T060830_1,,2023-01-13T05:08:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230113T050905_20230113T060830_2,,2023-01-13T05:08:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230113T051405_20230113T061014_1,,2023-01-13T05:14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230113T051405_20230113T061014_2,,2023-01-13T05:14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230113T072405_20230113T075629,0.06260821099924149,2023-01-13T07:24:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230113T101405_20230113T112259_1,,2023-01-13T10:13:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230114T084405_20230114T092034,0.15795641802426294,2023-01-14T08:44:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230114T084905_20230114T092112,,2023-01-14T08:48:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230114T145905_20230114T160101_1,,2023-01-14T14:59:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230114T145905_20230114T160101_2,,2023-01-14T14:59:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230114T150405_20230114T160131_1,,2023-01-14T15:04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230114T150405_20230114T160131_2,,2023-01-14T15:04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T043405_20230115T053303_1,,2023-01-15T04:34:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T043405_20230115T053303_2,,2023-01-15T04:34:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T064905_20230115T072127,,2023-01-15T06:48:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T082405_20230115T085908,-0.3020607541286297,2023-01-15T08:23:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T082905_20230115T090021,-0.30007469445214097,2023-01-15T08:28:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T111905_20230115T122540_1,,2023-01-15T11:19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T111905_20230115T122540_2,,2023-01-15T11:19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T180405_20230115T190051_1,,2023-01-15T18:03:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115T180405_20230115T190051_2,,2023-01-15T18:03:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230116T004905_20230116T015209_1,,2023-01-16T00:49:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230116T004905_20230116T015209_2,,2023-01-16T00:49:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230116T005405_20230116T015242_1,,2023-01-16T00:53:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230116T005405_20230116T015242_2,,2023-01-16T00:53:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230116T080905_20230116T084139,-0.31661517798528727,2023-01-16T08:08:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230116T124405_20230116T134330_1,,2023-01-16T12:43:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230116T124405_20230116T134330_2,,2023-01-16T12:43:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230116T174405_20230116T184034_2,,2023-01-16T17:43:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230117T074626_20230117T082145,-0.3768218758192815,2023-01-17T07:46:20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230117T075126_20230117T082250,-0.37998173033617605,2023-01-17T07:51:20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T001306_20230118T011508_1,,2023-01-18T00:13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T072806_20230118T080537,-0.20240641438109966,2023-01-18T07:28:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T073306_20230118T080632,-0.11412080116110702,2023-01-18T07:33:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T120306_20230118T130538_1,,2023-01-18T12:03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T120306_20230118T130538_2,,2023-01-18T12:03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T170806_20230118T180431_1,,2023-01-18T17:08:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118T170806_20230118T180431_2,,2023-01-18T17:08:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230119T071306_20230119T074618,0.05941904703378206,2023-01-19T07:13:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230119T085306_20230119T092447,0.32583074924488725,2023-01-19T08:53:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230119T150806_20230119T160638_1,,2023-01-19T15:08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230119T150806_20230119T160638_2,,2023-01-19T15:08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T083306_20230120T090817,-0.321800487215724,2023-01-20T08:33:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T130806_20230120T140843_1,,2023-01-20T13:08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T130806_20230120T140843_2,,2023-01-20T13:08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T181306_20230120T190904_1,,2023-01-20T18:13:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120T181306_20230120T190904_2,,2023-01-20T18:13:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T074306_20230121T084310_1,,2023-01-21T07:43:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T074306_20230121T084310_2,,2023-01-21T07:43:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T081306_20230121T084935,-0.37292506250399376,2023-01-21T08:13:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T092306_20230121T102407_1,,2023-01-21T09:23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T092306_20230121T102407_2,,2023-01-21T09:23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T175306_20230121T185131_1,,2023-01-21T17:53:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121T175306_20230121T185131_2,,2023-01-21T17:53:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122T040306_20230122T050036_1,,2023-01-22T04:03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122T040306_20230122T050036_2,,2023-01-22T04:03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122T075306_20230122T083011,-0.5009671063376981,2023-01-22T07:53:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122T075806_20230122T083058,,2023-01-22T07:58:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122T122806_20230122T133128_1,,2023-01-22T12:28:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122T122806_20230122T133128_2,,2023-01-22T12:28:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T020306_20230123T030158_1,,2023-01-23T02:03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T020306_20230123T030158_2,,2023-01-23T02:03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T073306_20230123T081011,,2023-01-23T07:33:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T073806_20230123T081110,-0.43099552369837724,2023-01-23T07:38:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T120806_20230123T131200_1,,2023-01-23T12:08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T120806_20230123T131200_2,,2023-01-23T12:08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T135306_20230123T145231_1,,2023-01-23T13:53:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T135306_20230123T145231_2,,2023-01-23T13:53:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T203806_20230123T213406_1,,2023-01-23T20:38:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T203806_20230123T213406_2,,2023-01-23T20:38:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T221806_20230123T231535_1,,2023-01-23T22:18:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123T221806_20230123T231535_2,,2023-01-23T22:18:01,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T064806_20230124T074705_1,,2023-01-24T06:48:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T064806_20230124T074705_2,,2023-01-24T06:48:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T071806_20230124T075253,0.12757056069037714,2023-01-24T07:18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T085806_20230124T093301,,2023-01-24T08:58:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T100806_20230124T110832_1,,2023-01-24T10:08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124T100806_20230124T110832_2,,2023-01-24T10:08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230125T083806_20230125T091535,0.24638496406599394,2023-01-25T08:38:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230125T084306_20230125T091609,,2023-01-25T08:43:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230125T232306_20230126T002705_1,,2023-01-25T23:23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230125T232306_20230126T002705_2,,2023-01-25T23:23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126T074806_20230126T084630_1,,2023-01-26T07:48:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
